0102252501,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0102252211,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0102251060,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0302252132,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0302252180,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0302251938,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0402252466,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0402251792,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0402250690,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0502253227,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0502251144,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0602251474,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0602251389,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0602250464,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2509244003,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0201251048,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0201253584,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0201252501,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0301251773,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0301250697,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0501252021,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0501251833,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0801252872,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
0801250998,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
1001252713,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
1001251281,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
1001251243,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
1101250830,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
1901250586,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2201250533,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2301253338,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2301253232,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2301251394,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2301251382,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2301250533,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2401252678,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2401251686,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2401250921,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2701253424,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2701253351,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
2701252590,CierreMasivo 11Feb25,1,6,Solicitud atendida la cuenta se encuentra activa.,0
